"id"	"geneNum"	"description"	"BaiduTrans"	"gene"
"8963676"	"3"	"Intestinal absorption"	"肠道吸收"	"YBR241C,YGL104C,YPL006W"
"8963678"	"1"	"Intestinal lipid absorption"	"肠道脂质吸收"	"YPL006W"
"8963691"	"2"	"Phenylalanine and tyrosine metabolism"	"苯丙氨酸和酪氨酸代谢"	"YHL018W,YJL060W"
"8963693"	"8"	"Aspartate and asparagine metabolism"	"天冬氨酸和天冬酰胺代谢"	"YGR124W,YJR126C,YKL106W,YLR027C,YOR256C,YPL176C,YPR021C,YPR145W"
"8963743"	"4"	"Digestion and absorption"	"消化吸收"	"YBR241C,YDR481C,YGL104C,YPL006W"
"8963899"	"2"	"Plasma lipoprotein remodeling"	"血浆脂蛋白重塑"	"YDR058C,YJR098C"
"8964038"	"10"	"LDL clearance"	"低密度脂蛋白清除率"	"YBL037W,YEL060C,YGL206C,YGR167W,YGR263C,YJR005W,YJR058C,YKL135C,YOL062C,YPL006W"
"8964043"	"10"	"Plasma lipoprotein clearance"	"血浆脂蛋白清除率"	"YBL037W,YEL060C,YGL206C,YGR167W,YGR263C,YJR005W,YJR058C,YKL135C,YOL062C,YPL006W"
"8964058"	"2"	"HDL remodeling"	"高密度脂蛋白重塑"	"YDR058C,YJR098C"
"8964208"	"2"	"Phenylalanine metabolism"	"苯丙氨酸代谢"	"YHL018W,YJL060W"
"8964539"	"6"	"Glutamate and glutamine metabolism"	"谷氨酸和谷氨酰胺代谢"	"YER023W,YJL060W,YKL106W,YLR438W,YOR323C,YPR035W"
"8964540"	"2"	"Alanine metabolism"	"丙氨酸代谢"	"YDR111C,YLR089C"
"8964572"	"5"	"Lipid particle organization"	"脂质颗粒组织"	"YDL114W,YDR319C,YGL126W,YLR426W,YPL033C"
"8978868"	"38"	"Fatty acid metabolism"	"脂肪酸代谢"	"YBR026C,YBR291C,YDL015C,YDR135C,YDR422C,YDR477W,YEL020C,YER015W,YER027C,YGL115W,YGL205W,YGL208W,YGR037C,YHR146W,YIL009W,YIL160C,YJL097W,YJR019C,YJR154W,YKL117W,YKR009C,YLR299W,YML042W,YML054C,YMR006C,YMR008C,YMR110C,YMR246W,YNL012W,YNL045W,YNL173C,YNL202W,YNR016C,YOL011W,YOR100C,YOR245C,YOR317W,YPL147W"
"8978934"	"11"	"Metabolism of cofactors"	"辅因子代谢"	"YBR003W,YBR109C,YDL066W,YGR267C,YHR042W,YHR205W,YKL126W,YMR186W,YNR041C,YOL096C,YPL240C"
"8979227"	"4"	"Triglyceride metabolism"	"甘油三酯代谢"	"YHL032C,YIL155C,YMR165C,YOR245C"
"8980692"	"27"	"RHOA GTPase cycle"	"RHOA GTPase循环"	"YAL024C,YBL105C,YBR260C,YCR038C,YDL091C,YDL135C,YDR189W,YDR379W,YDR389W,YER155C,YGR009C,YIL070C,YJL201W,YJR126C,YKR031C,YLR310C,YLR422W,YML013W,YMR017W,YOR127W,YOR134W,YOR256C,YOR327C,YPL115C,YPL176C,YPL242C,YPR165W"
"8981373"	"2"	"Intestinal hexose absorption"	"肠内己糖吸收"	"YBR241C,YGL104C"
"8982491"	"16"	"Glycogen metabolism"	"糖原代谢"	"YEL011W,YER054C,YFR015C,YIL045W,YJL137C,YJL146W,YKL035W,YKL127W,YKR058W,YLR258W,YLR273C,YMR278W,YOR178C,YOR320C,YPR160W,YPR184W"
"9006925"	"65"	"Intracellular signaling by second messengers"	"第二信使的细胞内信号传导"	"YBL041W,YBL105C,YBR028C,YBR058C,YBR109C,YBR270C,YDL007W,YDL097C,YDL147W,YDR005C,YDR208W,YDR394W,YDR427W,YER012W,YER021W,YER093C,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL179C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YHR205W,YIL007C,YIL033C,YIL035C,YIL075C,YIL148W,YJL001W,YJL058C,YJL164C,YKL126W,YKL145W,YKL166C,YKL203C,YKR094C,YLR167W,YML092C,YMR233W,YMR304W,YMR314W,YNL006W,YNL128W,YOL038W,YOL078W,YOL100W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YPL203W,YPR103W,YPR108W"
"9006931"	"62"	"Signaling by Nuclear Receptors"	"核受体信号传导"	"YBL002W,YBL003C,YBL016W,YBL052C,YBL105C,YBR009C,YBR010W,YBR034C,YBR109C,YBR154C,YCR065W,YDL114W,YDL140C,YDL168W,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER073W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR042W,YHR143W-A,YHR205W,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL107W,YKL126W,YKL139W,YLR226W,YLR260W,YLR426W,YMR186W,YNL030W,YNL031C,YNL112W,YNL181W,YOL005C,YOL012C,YOL100W,YOR151C,YOR194C,YOR210W,YOR224C,YOR246C,YOR374W,YPL033C,YPL061W,YPL240C,YPR068C,YPR187W"
"9006934"	"43"	"Signaling by Receptor Tyrosine Kinases"	"受体酪氨酸激酶信号转导"	"YBL016W,YBL105C,YBR028C,YBR109C,YBR127C,YBR270C,YCL005W-A,YDL185W,YDR069C,YEL027W,YEL051W,YER093C,YER144C,YGR020C,YGR040W,YHR026W,YHR030C,YHR039C-A,YHR042W,YHR205W,YIL113W,YJL058C,YJL197W,YKL080W,YKL126W,YKL171W,YKL203C,YLR113W,YLR260W,YLR447C,YMR043W,YMR054W,YMR186W,YNL006W,YNL053W,YOL078W,YOL100W,YOR270C,YOR332W,YPL240C,YPR036W,YPR054W,YPR165W"
"9007101"	"22"	"Rab regulation of trafficking"	"管制贩卖人口"	"YBL078C,YBR131W,YBR254C,YDL234C,YDR137W,YDR246W,YDR407C,YDR472W,YER136W,YFL005W,YFL038C,YGL124C,YKR068C,YLR039C,YLR262C,YML001W,YML077W,YMR218C,YNL272C,YOR115C,YOR370C,YPL249C"
"9007892"	"1"	"Interleukin-38 signaling"	"白细胞介素-38信号转导"	"YPR054W"
"9009391"	"10"	"Extra-nuclear estrogen signaling"	"核外雌激素信号"	"YBL016W,YBL105C,YBR109C,YHR042W,YHR205W,YKL126W,YLR260W,YMR186W,YOL100W,YPL240C"
"901032"	"3"	"ER Quality Control Compartment (ERQC)"	"急诊室质量控制室（ERQC）"	"YIL148W,YKR094C,YLR167W"
"901042"	"6"	"Calnexin/calreticulin cycle"	"钙结合蛋白/钙网蛋白循环"	"YAL058W,YCL043C,YDR518W,YIL148W,YKR094C,YLR167W"
"9012999"	"65"	"RHO GTPase cycle"	"RHO GTPase循环"	"YAL024C,YBL047C,YBL091C-A,YBL105C,YBR140C,YBR260C,YCR038C,YCR088W,YDL091C,YDL135C,YDR189W,YDR379W,YDR389W,YER020W,YER120W,YER125W,YER155C,YFL048C,YGL206C,YGR009C,YGR136W,YHL002W,YHL007C,YIL034C,YIL070C,YIL118W,YIR006C,YIR033W,YJL201W,YJR126C,YKL020C,YKR031C,YKR044W,YKR055W,YLR026C,YLR080W,YLR229C,YLR310C,YLR422W,YML001W,YML013W,YMR017W,YMR110C,YMR232W,YNL079C,YNL084C,YNL090W,YNL098C,YNL180C,YNL280C,YNL298W,YOL065C,YOL081W,YOL113W,YOR027W,YOR127W,YOR134W,YOR256C,YOR327C,YPL115C,YPL170W,YPL176C,YPL183C,YPL242C,YPR165W"
"9013026"	"14"	"RHOB GTPase cycle"	"RHOB GTP酶循环"	"YBL105C,YDL135C,YGR009C,YIL118W,YJL201W,YJR126C,YKR055W,YMR017W,YNL090W,YOR256C,YOR327C,YPL176C,YPL242C,YPR165W"
"9013106"	"20"	"RHOC GTPase cycle"	"RHOC GTP酶循环"	"YBL091C-A,YBL105C,YDL135C,YER120W,YFL048C,YIL070C,YIL118W,YJL201W,YJR126C,YKR044W,YKR055W,YLR026C,YLR080W,YNL090W,YNL280C,YOR256C,YOR327C,YPL176C,YPL242C,YPR165W"
"9013148"	"16"	"CDC42 GTPase cycle"	"CDC42 GTPase循环"	"YAL024C,YBL047C,YBR260C,YCR038C,YDL135C,YDR379W,YDR389W,YER020W,YER155C,YJL201W,YLR229C,YLR310C,YMR232W,YOR127W,YOR134W,YPL115C"
"9013405"	"21"	"RHOD GTPase cycle"	"RHOD GTPase循环"	"YBR260C,YCR088W,YDR379W,YER155C,YHL007C,YIL034C,YIL118W,YIR033W,YJL201W,YKL020C,YKR055W,YML001W,YNL090W,YNL280C,YNL298W,YOL113W,YOR127W,YOR327C,YPL115C,YPL170W,YPR165W"
"9013419"	"4"	"RHOT2 GTPase cycle"	"RHOT2 GTP酶循环"	"YAL029C,YAL048C,YBR179C,YOR326W"
"9013420"	"13"	"RHOU GTPase cycle"	"RHOU GTPase循环"	"YBL047C,YER125W,YGL206C,YGR136W,YHL002W,YHL007C,YIR006C,YLR229C,YNL084C,YNL298W,YOL113W,YPL183C,YPL242C"
"9013423"	"9"	"RAC3 GTPase cycle"	"RAC3 GTPase循环"	"YBR260C,YDL135C,YDR379W,YER155C,YJL201W,YNL180C,YOL065C,YOR127W,YPL115C"
"9013424"	"13"	"RHOV GTPase cycle"	"RHOV GTPase循环"	"YBR260C,YDR379W,YER155C,YGL206C,YHL007C,YLR229C,YNL079C,YNL298W,YOL113W,YOR127W,YPL115C,YPL183C,YPL242C"
"9013425"	"3"	"RHOT1 GTPase cycle"	"RHOT1 GTP酶循环"	"YAL029C,YAL048C,YOR326W"
"9018519"	"42"	"Estrogen-dependent gene expression"	"雌激素依赖性基因表达"	"YBL002W,YBL003C,YBL052C,YBR009C,YBR010W,YBR034C,YBR154C,YCR065W,YDL140C,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR143W-A,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL139W,YLR226W,YNL030W,YNL031C,YNL112W,YOL005C,YOL012C,YOR151C,YOR194C,YOR210W,YOR224C,YPR068C,YPR187W"
"9018676"	"1"	"Biosynthesis of D-series resolvins"	"D-系列溶解素的生物合成"	"YNL045W"
"9018677"	"1"	"Biosynthesis of DHA-derived SPMs"	"DHA衍生SPMs的生物合成"	"YNL045W"
"9018678"	"1"	"Biosynthesis of specialized proresolving mediators (SPMs)"	"特殊前分解介质（SPM）的生物合成"	"YNL045W"
"9018679"	"1"	"Biosynthesis of EPA-derived SPMs"	"EPA衍生SPMs的生物合成"	"YNL045W"
"9018681"	"1"	"Biosynthesis of protectins"	"保护蛋白的生物合成"	"YNL045W"
"9018896"	"1"	"Biosynthesis of E-series 18(S)-resolvins"	"E-系列18（S）-溶血素的生物合成"	"YNL045W"
"9020265"	"1"	"Biosynthesis of aspirin-triggered D-series resolvins"	"阿司匹林引发的D-系列分解素的生物合成"	"YNL045W"
"9020702"	"7"	"Interleukin-1 signaling"	"白细胞介素-1信号传导"	"YBL009W,YDR092W,YGL021W,YGL087C,YIL148W,YKR094C,YLR167W"
"9023661"	"1"	"Biosynthesis of E-series 18(R)-resolvins"	"E-系列18（R）-溶血素的生物合成"	"YNL045W"
"9031628"	"3"	"NGF-stimulated transcription"	"NGF刺激转录"	"YHR205W,YKL126W,YMR043W"
"9033241"	"26"	"Peroxisomal protein import"	"过氧化物酶体蛋白输入"	"YBR082C,YDL066W,YDR059C,YDR142C,YDR244W,YDR256C,YDR265W,YEL020C,YGL153W,YGL205W,YGR037C,YHR042W,YIL148W,YIL160C,YJR019C,YJR154W,YKR009C,YKR094C,YLR151C,YLR167W,YLR191W,YLR389C,YML042W,YML054C,YMR026C,YNL202W"
"9035034"	"10"	"RHOF GTPase cycle"	"RHOF GTPase循环"	"YBR260C,YDR379W,YER155C,YIL118W,YJL201W,YKR055W,YNL090W,YOR127W,YPL115C,YPR165W"
"916853"	"2"	"Degradation of GABA"	"γ-氨基丁酸降解"	"YBR006W,YGR019W"
"917729"	"16"	"Endosomal Sorting Complex Required For Transport (ESCRT)"	"运输所需的内体分拣复合物（ESCRT）"	"YCL008C,YDR486C,YIL148W,YJR102C,YKL002W,YKL041W,YKR094C,YLR025W,YLR119W,YLR167W,YLR181C,YLR417W,YMR077C,YPL002C,YPL065W,YPR173C"
"917937"	"15"	"Iron uptake and transport"	"铁的吸收和运输"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YJL163C,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
"917977"	"14"	"Transferrin endocytosis and recycling"	"转铁蛋白内吞和循环"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
"927802"	"120"	"Nonsense-Mediated Decay (NMD)"	"无义介导衰变（NMD）"	"YAL016W,YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR084C-A,YBR143C,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR021W,YDR025W,YDR064W,YDR172W,YDR206W,YDR382W,YDR418W,YDR447C,YDR450W,YDR500C,YEL054C,YER074W,YER102W,YER117W,YER165W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGL190C,YGR027C,YGR034W,YGR072W,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR077C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YIL151C,YJL136C,YJL189W,YJL190C,YJL191W,YJR123W,YJR145C,YKL156W,YKL180W,YKR094C,YKR096W,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR233C,YLR264W,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR080C,YMR121C,YMR125W,YMR142C,YMR143W,YMR230W,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOR063W,YOR096W,YOR293W,YOR369C,YPL090C,YPL131W,YPL143W,YPL178W,YPL220W,YPL249C-A,YPR102C,YPR132W"
"936440"	"11"	"Negative regulators of DDX58/IFIH1 signaling"	"DDX58/IFIH1信号负调节因子"	"YBL113C,YHL050C,YIL148W,YIL177C,YJL225C,YKR094C,YLR167W,YLR441C,YML063W,YML133C,YNL339C"
"936837"	"10"	"Ion transport by P-type ATPases"	"P型atp酶的离子转运"	"YAL026C,YDR093W,YDR270W,YEL031W,YER166W,YGL006W,YGL167C,YIL048W,YMR162C,YOR291W"
"937061"	"17"	"TRIF(TICAM1)-mediated TLR4 signaling "	"TRIF（TICAM1）介导的TLR4信号转导"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"947581"	"2"	"Molybdenum cofactor biosynthesis"	"钼辅因子生物合成"	"YCL017C,YHR111W"
"948021"	"60"	"Transport to the Golgi and subsequent modification"	"运输到高尔基体和随后的修改"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YBR254C,YDL018C,YDL058W,YDL137W,YDL145C,YDL192W,YDL195W,YDL226C,YDR189W,YDR238C,YDR246W,YDR407C,YDR472W,YDR517W,YEL022W,YER122C,YFL027C,YFL038C,YFR051C,YGL002W,YGL137W,YGL200C,YHL031C,YHR098C,YHR110W,YIL004C,YIL076W,YIL109C,YJR031C,YKL006C-A,YKL196C,YKR068C,YLR026C,YLR057W,YLR078C,YLR208W,YLR268W,YML012W,YML077W,YMR218C,YNL049C,YNL204C,YNL287W,YNR026C,YOR016C,YOR022C,YOR036W,YOR106W,YOR115C,YPL010W,YPL085W,YPL204W,YPL218W,YPR095C,YPR181C"
"9603798"	"12"	"Class I peroxisomal membrane protein import"	"I类过氧化物酶体膜蛋白输入"	"YDL065C,YDR329C,YGL153W,YGR028W,YIL065C,YKL188C,YLR191W,YLR251W,YMR026C,YMR110C,YOL147C,YPL147W"
"9609507"	"61"	"Protein localization"	"蛋白质定位"	"YAL030W,YBL030C,YBR082C,YBR085W,YBR162W-A,YDL065C,YDL066W,YDL120W,YDL217C,YDR059C,YDR086C,YDR142C,YDR244W,YDR256C,YDR265W,YDR329C,YDR430C,YEL020C,YEL020W-A,YER019C-A,YER100W,YER120W,YGL018C,YGL153W,YGL205W,YGR028W,YGR037C,YHR005C-A,YHR042W,YIL065C,YIL148W,YIL160C,YJL088W,YJL143W,YJR019C,YJR154W,YKL188C,YKR009C,YKR094C,YLR026C,YLR151C,YLR167W,YLR191W,YLR251W,YLR259C,YLR389C,YML042W,YML054C,YMR026C,YMR056C,YMR110C,YMR183C,YNL111C,YNL202W,YNR017W,YOL147C,YOR007C,YOR327C,YPL147W,YPL232W,YPR140W"
"9609523"	"13"	"Insertion of tail-anchored proteins into the endoplasmic reticulum membrane"	"尾锚定蛋白插入内质网膜"	"YAL030W,YBR162W-A,YDR086C,YER019C-A,YER100W,YER120W,YLR026C,YMR110C,YMR183C,YNL111C,YOR007C,YOR327C,YPL232W"
"9612973"	"51"	"Autophagy"	"自噬"	"YAL008W,YBL078C,YBL088C,YBR097W,YBR217W,YDL149W,YDR092W,YDR244W,YDR422C,YDR424C,YDR477W,YDR486C,YDR488C,YER027C,YFL037W,YFR021W,YGL087C,YGL115W,YGL180W,YGL208W,YGR223C,YHR146W,YHR171W,YIL035C,YIL148W,YJR059W,YJR110W,YKL002W,YKL041W,YKL198C,YKL209C,YKR054C,YKR094C,YKR103W,YLR025W,YLR167W,YLR240W,YLR360W,YML085C,YML124C,YMR077C,YNL021W,YNL173C,YNR007C,YOR039W,YOR061W,YPL100W,YPL120W,YPL149W,YPR049C,YPR185W"
"9615933"	"5"	"Postmitotic nuclear pore complex (NPC) reformation"	"有丝分裂后核孔复合体（NPC）改造"	"YDL064W,YDR510W,YGL097W,YLR293C,YMR235C"
"9619229"	"3"	"Activation of RAC1 downstream of NMDARs"	"激活NMDAR下游的RAC1"	"YBR109C,YGL179C,YLR248W"
"9634597"	"4"	"GPER1 signaling"	"GPER1信号"	"YIL033C,YJL164C,YKL166C,YPL203W"
"9634600"	"3"	"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism"	"2,6-二磷酸果糖代谢对糖酵解的调节"	"YJL155C,YLR345W,YOL136C"
"9634635"	"3"	"Estrogen-stimulated signaling through PRKCZ"	"雌激素通过PRKCZ刺激信号传导"	"YBL016W,YBL105C,YOL100W"
"9639288"	"20"	"Amino acids regulate mTORC1"	"氨基酸调节mTORC1"	"YBR127C,YCL005W-A,YCR027C,YDL185W,YEL027W,YEL051W,YGR020C,YGR163W,YHR026W,YHR039C-A,YHR186C,YKL080W,YKL203C,YLR447C,YML121W,YMR054W,YNL006W,YOR270C,YOR332W,YPR036W"
"9640463"	"1"	"Wax biosynthesis"	"蜡生物合成"	"YOR245C"
"9646399"	"14"	"Aggrephagy"	"贪婪"	"YDR092W,YDR424C,YDR488C,YFL037W,YGL087C,YIL148W,YKL209C,YKR054C,YKR094C,YKR103W,YLR167W,YML085C,YML124C,YNL021W"
"964739"	"1"	"N-glycan trimming and elongation in the cis-Golgi"	"顺式高尔基体中的N-聚糖修剪和延伸"	"YLR057W"
"9648002"	"3"	"RAS processing"	"RAS处理"	"YDL090C,YKL019W,YLR118C"
"964827"	"1"	"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2"	"从Man9/8/7GlcNAc2逐步修剪α-1,2-连接的甘露糖残基以产生Man5GlcNAc2"	"YLR057W"
"964975"	"2"	"Vitamins B6 activation to pyridoxal phosphate"	"维生素B6对磷酸吡哆醛的活化作用"	"YBR035C,YEL029C"
"9663891"	"24"	"Selective autophagy"	"选择性自噬"	"YAL008W,YBL078C,YBL088C,YBR217W,YDR092W,YDR244W,YDR424C,YDR488C,YFL037W,YGL087C,YGL180W,YIL035C,YIL148W,YKL209C,YKR054C,YKR094C,YKR103W,YLR167W,YML085C,YML124C,YNL021W,YOR039W,YOR061W,YPL149W"
"9664873"	"2"	"Pexophagy"	"食欲不振"	"YBL088C,YDR244W"
"9668328"	"11"	"Sealing of the nuclear envelope (NE) by ESCRT-III"	"ESCRT-III密封核外壳（NE）"	"YDR486C,YER047C,YFL037W,YKL002W,YKL041W,YLR025W,YML085C,YML124C,YMR077C,YNL265C,YPR173C"
"9673163"	"1"	"Oleoyl-phe metabolism"	"油酰苯丙氨酸代谢"	"YJL172W"
"9675108"	"12"	"Nervous system development"	"神经系统发育"	"YBL016W,YBL037W,YBR028C,YDL159W,YGL206C,YGR040W,YGR167W,YHR030C,YJR005W,YJR058C,YKL135C,YOL062C"
"9696264"	"4"	"RND3 GTPase cycle"	"RND3 GTP酶循环"	"YIL118W,YKR055W,YNL090W,YPR165W"
"9696270"	"4"	"RND2 GTPase cycle"	"RND2 GTP酶循环"	"YIL118W,YKR055W,YNL090W,YPR165W"
"9696273"	"13"	"RND1 GTPase cycle"	"RND1 GTPase循环"	"YBR140C,YIL118W,YJR126C,YKR055W,YMR110C,YNL090W,YNL098C,YOL081W,YOR027W,YOR256C,YPL176C,YPL183C,YPR165W"
"9707564"	"1"	"Cytoprotection by HMOX1"	"HMOX1的细胞保护作用"	"YDR135C"
"9707616"	"1"	"Heme signaling"	"血红素信号"	"YJL163C"
"9709957"	"9"	"Sensory Perception"	"感官知觉"	"YBL091C,YDL114W,YDR373W,YER020W,YLR195C,YLR244C,YLR426W,YOR360C,YPL033C"
"9711097"	"20"	"Cellular response to starvation"	"细胞对饥饿的反应"	"YBR127C,YCL005W-A,YCR027C,YDL185W,YEL027W,YEL051W,YGR020C,YGR163W,YHR026W,YHR039C-A,YHR186C,YKL080W,YKL203C,YLR447C,YML121W,YMR054W,YNL006W,YOR270C,YOR332W,YPR036W"
"9711123"	"8"	"Cellular response to chemical stress"	"细胞对化学应激的反应"	"YDR135C,YDR256C,YEL039C,YHR008C,YJR048W,YJR104C,YMR038C,YPL091W"
"9715370"	"4"	"Miro GTPase Cycle"	"Miro GTPase循环"	"YAL029C,YAL048C,YBR179C,YOR326W"
"9716542"	"99"	"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"	"Rho-GTPases、Miro-GTPase和RHOBTB3的信号转导"	"YAL024C,YAL029C,YAL048C,YBL002W,YBL003C,YBL047C,YBL091C-A,YBL105C,YBR009C,YBR010W,YBR097W,YBR109C,YBR140C,YBR179C,YBR200W,YBR234C,YBR260C,YCR038C,YCR088W,YDL029W,YDL091C,YDL135C,YDR096W,YDR189W,YDR224C,YDR225W,YDR379W,YDR389W,YER020W,YER120W,YER125W,YER155C,YER169W,YFL039C,YFL048C,YGL106W,YGL206C,YGR009C,YGR136W,YHL002W,YHL007C,YHR023W,YIL034C,YIL062C,YIL070C,YIL118W,YIR006C,YIR033W,YJL201W,YJR017C,YJR065C,YJR126C,YKL013C,YKL020C,YKL049C,YKR031C,YKR044W,YKR055W,YLR026C,YLR080W,YLR229C,YLR240W,YLR310C,YLR370C,YLR422W,YML001W,YML013W,YMR017W,YMR036C,YMR110C,YMR232W,YNL030W,YNL031C,YNL079C,YNL084C,YNL090W,YNL098C,YNL180C,YNL280C,YNL298W,YNR035C,YOL012C,YOL065C,YOL081W,YOL100W,YOL113W,YOR027W,YOR127W,YOR134W,YOR256C,YOR326W,YOR327C,YPL115C,YPL170W,YPL176C,YPL183C,YPL242C,YPR165W,YPR188C"
"9748784"	"17"	"Drug ADME"	"药物ADME"	"YAL022C,YDL168W,YDR135C,YDR454C,YFR044C,YGR281W,YHL035C,YHR216W,YKL067W,YKL209C,YLL015W,YLL048C,YLR189C,YLR299W,YLR432W,YML056C,YMR217W"
"9748787"	"8"	"Azathioprine ADME"	"硫唑嘌呤ADME"	"YAL022C,YDR454C,YHR216W,YKL067W,YKL209C,YLR432W,YML056C,YMR217W"
"9749641"	"6"	"Aspirin ADME"	"阿司匹林ADME"	"YDR135C,YGR281W,YHL035C,YLL015W,YLL048C,YLR189C"
"975138"	"17"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6介导TLR7/8或9激活后NFkB和MAP激酶的诱导"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"975155"	"17"	"MyD88 dependent cascade initiated on endosome"	"MyD88依赖内体启动的级联反应"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"9753281"	"9"	"Paracetamol ADME"	"对乙酰氨基酚ADME"	"YDR135C,YFR044C,YGR281W,YHL035C,YKL209C,YLL015W,YLL048C,YLR189C,YLR299W"
"9754119"	"9"	"Drug-mediated inhibition of CDK4/CDK6 activity"	"药物介导的CDK4/CDK6活性抑制"	"YAL040C,YBR160W,YGR108W,YGR109C,YKL161C,YMR199W,YPL256C,YPR119W,YPR120C"
"975871"	"17"	"MyD88 cascade initiated on plasma membrane"	"MyD88在质膜上启动级联反应"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"975956"	"111"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"无义介导衰变（NMD）独立于外显子连接复合体（EJC）"	"YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR084C-A,YBR143C,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR172W,YDR382W,YDR418W,YDR447C,YDR450W,YDR500C,YEL054C,YER074W,YER102W,YER117W,YER165W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL189W,YJL190C,YJL191W,YJR123W,YJR145C,YKL156W,YKL180W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR264W,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR080C,YMR121C,YMR125W,YMR142C,YMR143W,YMR230W,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOR063W,YOR096W,YOR293W,YOR369C,YPL090C,YPL131W,YPL143W,YPL178W,YPL220W,YPL249C-A,YPR102C,YPR132W"
