"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0052851"	"7"	"ferric-chelate reductase (NADPH) activity"	"铁螯合还原酶（NADPH）活性"	"Catalysis of the reaction:  2 Fe3+-siderophore + NADP(+) + H(+) -> 2 Fe2+-siderophore + NADPH."	"YKL220C,YLL051C,YLR214W,YNR060W,YOL152W,YOR381W,YOR384W"
"GO:0052856"	"1"	"NADHX epimerase activity"	"NADHX差向异构酶活性"	"Catalysis of the reaction: (R)-NADHX = (S)-NADHX."	"YNL200C"
"GO:0052857"	"1"	"NADPHX epimerase activity"	"NADPHX差向异构体酶活性"	"Catalysis of the reaction: (R)-NADPHX = (S)-NADPHX."	"YNL200C"
"GO:0052861"	"2"	"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group"	"葡聚糖内切-1,3-β-葡聚糖酶活性，C-3取代还原基"	"Catalysis of the endohydrolysis of (1->3)-linkages in beta-D-glucans when the glucose residue whose reducing group is involved in the linkage to be hydrolysed is itself substituted at C-3."	"YLR144C,YNR067C"
"GO:0052862"	"2"	"glucan endo-1,4-beta-glucanase activity, C-3 substituted reducing group"	"葡聚糖内切-1,4-β-葡聚糖酶活性，C-3取代还原基"	"Catalysis of the endohydrolysis of (1->4)-linkages in beta-D-glucans when the glucose residue whose reducing group is involved in the linkage to be hydrolysed is itself substituted at C-3."	"YLR144C,YNR067C"
"GO:0052901"	"1"	"spermine:oxygen oxidoreductase (spermidine-forming) activity"	"精胺：氧氧化还原酶（精胺形成）活性"	"Catalysis of the reaction: H(2)O + O(2) + spermine = 3-aminopropanal + H(2)O(2) + spermidine."	"YMR020W"
"GO:0052902"	"1"	"spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity"	"亚精胺：氧氧化还原酶（3-氨基丙醛形成）活性"	"Catalysis of the reaction: H(2)O + O(2) + spermidine = 3-aminopropanal + H(2)O(2) + putrescine."	"YMR020W"
"GO:0052903"	"1"	"N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity"	"N1乙酰精胺：氧氧化还原酶（3-乙酰氨基丙醛形成）活性"	"Catalysis of the reaction: H(2)O + N(1)-acetylspermine + O(2) = 3-acetamidopropanal + H(2)O(2) + spermidine."	"YMR020W"
"GO:0052904"	"1"	"N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity"	"N1乙酰亚精胺：氧氧化还原酶（3-乙酰氨基丙醛形成）活性"	"Catalysis of the reaction: H(2)O + N(1)-acetylspermidine + O(2) = 3-acetamidopropanal + H(2)O(2) + putrescine."	"YMR020W"
"GO:0052905"	"1"	"tRNA (guanine(9)-N(1))-methyltransferase activity"	"tRNA（鸟嘌呤（9）-N（1））-甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + guanine(9) in tRNA = N(1)-methylguanine(9) in tRNA + S-adenosyl-L-homocysteine."	"YOL093W"
"GO:0052906"	"1"	"tRNA (guanine(37)-N(1))-methyltransferase activity"	"tRNA（鸟嘌呤（37）-N（1））-甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + guanine(37) in tRNA = N(1)-methylguanine(37) in tRNA + S-adenosyl-L-homocysteine."	"YHR070W"
"GO:0052909"	"1"	"18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity"	"18srrna（腺嘌呤（1779）-N（6）/腺嘌呤（1780）-N（6））-二甲基转移酶活性"	"Catalysis of the reaction: 4 S-adenosyl-L-methionine + adenine(1779)/adenine(1780) in 18S rRNA = 4 S-adenosyl-L-homocysteine + N(6)-dimethyladenine(1779)/N(6)-dimethyladenine(1780) in 18S rRNA."	"YPL266W"
"GO:0052917"	"1"	"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase"	"多糖基-P-Man:Man（7）GlcNAc（2）-PP多糖醇α-1,6-氨基转移酶"	"Catalysis of the addition of mannose to dolichyl-pyrophosphate Man7GlcNAc2 (also written as Man7GlcNAc2-PP-Dol) in alpha-(1->6) linkage, producing Man8GlcNAc2-PP-Dol."	"YNR030W"
"GO:0052918"	"1"	"dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity"	"dol-P-Man:Man（8）GlcNAc（2）-PP-dolα-1,2-甘露糖基转移酶活性"	"Catalysis of the reaction: alpha-D-man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->6))-alpha-D-Man-(1->6))-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl D-mannosyl phosphate = H(+) + alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->6))-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl phosphate."	"YNL219C"
"GO:0052925"	"1"	"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"	"dol-P-Man:Man（5）GlcNAc（2）-PP-dolα-1,3-甘露糖基转移酶活性"	"Catalysis of the reaction: an alpha-D-man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->6))-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl D-mannosyl phosphate = H(+) + alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->3)-alpha-D-Man-(1->6))-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl phosphate."	"YBL082C"
"GO:0052926"	"1"	"dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity"	"dol-P-Man:Man（6）GlcNAc（2）-PP-dolα-1,2-甘露糖基转移酶活性"	"Catalysis of the reaction: alpha-D-man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->3)-alpha-D-Man-(1->6))-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl D-mannosyl phosphate = H(+) + alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6))-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc-diphosphodolichol + dolichyl phosphate."	"YNL219C"
"GO:0052929"	"1"	"ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity"	"ATP:3'-胞苷胞苷tRNA腺苷酸转移酶活性"	"Catalysis of the reaction: a tRNA with a 3' CC end + ATP = a tRNA with a 3' CCA end + diphosphate."	"YER168C"
"GO:0055105"	"1"	"ubiquitin-protein transferase inhibitor activity"	"泛素蛋白转移酶抑制剂活性"	"Binds to and stops, prevents or reduces the activity of a ubiquitin-protein transferase."	"YPL267W"
"GO:0055106"	"1"	"ubiquitin-protein transferase regulator activity"	"泛素蛋白转移酶调节活性"	"Binds to and modulates the activity of a ubiquitin-protein transferase, an enzyme that catalyzes the covalent attachment of ubiquitin to lysine in a substrate protein."	"YJL144W"
"GO:0060090"	"29"	"molecular adaptor activity"	"分子适配器活性"	"The binding activity of a molecule that brings together two or more molecules through a selective, non-covalent, often stoichiometric interaction, permitting those molecules to function in a coordinated way."	"YBR198C,YBR200W,YCR002C,YCR093W,YDL225W,YDR138W,YDR145W,YDR167W,YDR218C,YER093C,YGL112C,YGR059W,YGR274C,YHL030W,YHR107C,YJR076C,YKL013C,YLR314C,YLR423C,YML029W,YML062C,YMR223W,YMR224C,YMR236W,YNL172W,YNR035C,YOL078W,YOR007C,YPR049C"
"GO:0061133"	"2"	"endopeptidase activator activity"	"内肽酶激活剂活性"	"Binds to and increases the activity of an endopeptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."	"YER012W,YER094C"
"GO:0061459"	"3"	"L-arginine transmembrane transporter activity"	"L-精氨酸跨膜转运蛋白活性"	"Enables the transfer of L-arginine from one side of a membrane to the other."	"YBL089W,YER119C,YIL088C"
"GO:0061503"	"2"	"tRNA threonylcarbamoyladenosine dehydratase"	"tRNA苏氨酸氨酰腺苷脱水酶"	"Catalysis of the ATP-dependent dehydration of t6A to form cyclic t6A."	"YHR003C,YKL027W"
"GO:0061543"	"1"	"3-demethylubiquinol-6 3-O-methyltransferase activity"	"3-去甲基泛醌-6 3-O-甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + 3-demethylubiquinol-6 = S-adenosyl-L-homocysteine + ubiquinol-6."	"YOL096C"
"GO:0061575"	"4"	"cyclin-dependent protein serine/threonine kinase activator activity"	"细胞周期素依赖性蛋白丝氨酸/苏氨酸激酶激活剂活性"	"Binds to and increases the activity of a cyclin-dependent protein serine/threonine kinase."	"YBR135W,YDR460W,YJL006C,YLR226W"
"GO:0061608"	"8"	"nuclear import signal receptor activity"	"核输入信号受体活性"	"Combining with a nuclear import signal (NIS) on a cargo to be transported, to mediate transport of the cargo through the nuclear pore, from the cytoplasm to the nuclear lumen. The cargo can be either a RNA or a protein."	"YBR017C,YDR395W,YER009W,YER110C,YLR347C,YMR308C,YNL189W,YOL032W"
"GO:0061629"	"41"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"RNA聚合酶II特异性DNA结合转录因子结合"	"Binding to a sequence-specific DNA binding RNA polymerase II transcription factor, any of the factors that interact selectively and non-covalently with a specific DNA sequence in order to modulate transcription."	"YBL103C,YBR289W,YDL005C,YDL080C,YDR043C,YDR098C,YDR145W,YDR216W,YDR253C,YDR308C,YEL009C,YER148W,YER174C,YER177W,YGL025C,YGL112C,YGL162W,YIR017C,YJR060W,YJR063W,YKL109W,YLR071C,YML051W,YMR005W,YMR043W,YMR070W,YNL068C,YNL167C,YNL199C,YNL216W,YNL236W,YOL051W,YOL145C,YOR083W,YOR123C,YOR140W,YOR290C,YPL016W,YPL177C,YPL248C,YPR133C"
"GO:0061630"	"53"	"ubiquitin protein ligase activity"	"泛素蛋白连接酶活性"	"Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues."	"YAL020C,YBL084C,YBR062C,YCR066W,YDL008W,YDL074C,YDL132W,YDR054C,YDR118W,YDR143C,YDR255C,YDR260C,YDR265W,YDR266C,YDR328C,YDR457W,YER068W,YER125W,YFL009W,YFR036W,YGL131C,YGL141W,YGL240W,YGR184C,YHL010C,YHR115C,YHR166C,YIL030C,YIL097W,YJL210W,YJR036C,YJR141W,YKL010C,YKL022C,YKL059C,YKR017C,YLL036C,YLR005W,YLR024C,YLR102C,YLR127C,YML068W,YMR026C,YMR119W,YMR247C,YNL008C,YNL116W,YNL172W,YOL013C,YOL054W,YOL133W,YOR249C,YPL054W"
"GO:0061631"	"10"	"ubiquitin conjugating enzyme activity"	"泛素结合酶活性"	"Isoenergetic transfer of ubiquitin from one protein to another via the reaction X-ubiquitin + Y -> Y-ubiquitin + X, where both the X-ubiquitin and Y-ubiquitin linkages are thioester bonds between the C-terminal glycine of ubiquitin and a sulfhydryl side group of a cysteine residue."	"YBR082C,YDR054C,YDR059C,YDR092W,YDR177W,YEL012W,YER100W,YGL058W,YGR133W,YOR339C"
"GO:0061632"	"1"	"RNA lariat debranching enzyme activator activity"	"核糖核酸去分支酶激活剂活性"	"Increases the activity of an enzyme that catalyzes the hydrolysis of branched RNA structures that contain vicinal 2'-5'- and 3'-5'-phosphodiester bonds at a branch point nucleotide."	"YGR093W"
"GO:0061654"	"1"	"NEDD8 conjugating enzyme activity"	"NEDD8结合酶活性"	"Isoenergetic transfer of NEDD8 from one protein to another via the reaction X-NEDD8 + Y -> Y-NEDD8 + X, where both the X-NEDD8 and Y-NEDD8 linkages are thioester bonds between the C-terminal amino acid of NEDD8 and a sulfhydryl side group of a cysteine residue."	"YLR306W"
"GO:0061656"	"2"	"SUMO conjugating enzyme activity"	"相扑结合酶活性"	"Isoenergetic transfer of SUMO from one protein to another via the reaction X-SUMO + Y -> Y-SUMO + X, where both the X-SUMO and Y-SUMO linkages are thioester bonds between the C-terminal amino acid of SUMO and a sulfhydryl side group of a cysteine residue."	"YDL064W,YDR363W"
"GO:0061665"	"4"	"SUMO ligase activity"	"相扑连接酶活性"	"Catalysis of the transfer of SUMO to a substrate protein via the reaction X-SUMO + S --> X + S-SUMO, where X is either an E2 or E3 enzyme, the X-SUMO linkage is a thioester bond, and the S-SUMO linkage is an isopeptide bond between the C-terminal amino acid of SUMO and the epsilon-amino group of lysine residues in the substrate."	"YDR409W,YEL019C,YHR134W,YOR156C"
"GO:0061685"	"1"	"diphthine methylesterase activity"	"二氢甲基酯酶活性"	"Catalysis of the reaction: diphthine methyl ester + H2O <=> diphthine + H+ + methanol."	"YBR246W"
"GO:0061708"	"1"	"tRNA-5-taurinomethyluridine 2-sulfurtransferase"	"tRNA-5-牛磺酸甲基尿苷2-硫转移酶"	"Catalysis of 5-taurinomethyluridine in tRNA + a [protein]-S-sulfanylcysteine + ATP + a reduced electron acceptor = a 5-taurinomethyl-2-thiouridine in tRNA + a [protein]-L-cysteine + AMP + an oxidized electron acceptor + diphosphate + H+."	"YDL033C"
"GO:0061710"	"1"	"L-threonylcarbamoyladenylate synthase"	"L-苏氨酸氨甲酰腺苷合酶"	"Catalysis of the reaction:  L-threonine + ATP + bicarbonate = L-threonylcarbamoyladenylate + diphosphate + H(2)O."	"YGL169W"
"GO:0061711"	"2"	"N(6)-L-threonylcarbamoyladenine synthase activity"	"N（6）-L-苏氨酸氨甲酰腺嘌呤合酶活性"	"Catalysis of the reaction: L-threonylcarbamoyladenylate + adenine(37) in tRNA = AMP + N(6)-L-threonylcarbamoyladenine(37) in tRNA."	"YDL104C,YKR038C"
"GO:0061733"	"1"	"peptide-lysine-N-acetyltransferase activity"	"肽赖氨酸-N-乙酰转移酶活性"	"Catalysis of the reaction: acetyl-CoA + lysine in peptide = CoA + N-acetyl-lysine-peptide."	"YFR027W"
"GO:0061749"	"1"	"forked DNA-dependent helicase activity"	"分叉DNA依赖性螺旋酶活性"	"Unwinding a DNA helix containing forked DNA, driven by ATP hydrolysis."	"YDR332W"
"GO:0061759"	"2"	"alpha-ketoglutarate reductase activity"	"α-酮戊二酸还原酶活性"	"Catalysis of the reaction: 2-oxoglutarate + reduced acceptor = (S)-2-hydroxyglutarate + acceptor."	"YER081W,YIL074C"
"GO:0061770"	"5"	"translation elongation factor binding"	"翻译延伸因子结合"	"Binding to a translation elongation factor, any polypeptide factor involved in the peptide elongation in ribosome-mediated translation."	"YDL220C,YDR082W,YGR187C,YGR211W,YLR010C"
"GO:0061775"	"1"	"cohesin loading activity"	"凝聚素负载活性"	"Facilitating a conformational change to load a cohesin complex around sister chromatids, driven by ATP hydrolysis."	"YJL074C"
"GO:0061849"	"2"	"telomeric G-quadruplex DNA binding"	"端粒G-四联体DNA结合"	"Binding to telomeric G-quadruplex DNA structures, in which groups of four guanines adopt a flat, cyclic Hoogsteen hydrogen-bonding arrangement known as a guanine tetrad. The stacking of guanine tetrads results in G-quadruplex DNA structures in telomeres."	"YHR164C,YNL216W"
"GO:0061863"	"1"	"microtubule plus end polymerase"	"微管加末端聚合酶"	"Catalysis of the transfer of tubulin dimers to the plus end of a microtubule. The reaction is reversable depending on the availability of dimers."	"YLR045C"
"GO:0061928"	"1"	"glutathione specific gamma-glutamylcyclotransferase activity"	"谷胱甘肽特异性γ-谷氨酰环转移酶活性"	"Catalysis of the reaction: glutathione = 5-oxoproline + L-cysteinylglycine."	"YER163C"
"GO:0062037"	"2"	"D-loop DNA binding"	"D-环DNA结合"	"Binding to a DNA D-loop. A D-loop is a three-stranded DNA structure formed by the invasion of a single DNA strand that base pairs with one strand of duplex DNA, while the rest of the double-stranded DNA does not unwind."	"YDL154W,YFL003C"
"GO:0062058"	"1"	"transcription factor TFIIH holo complex binding"	"转录因子TFIIH holo复合物结合"	"Binding to a transcription factor TFIIH holo complex."	"YKL054C"
"GO:0062060"	"1"	"NuA4 histone acetyltransferase complex binding"	"NuA4组蛋白乙酰转移酶复合物结合"	"Binding to a NuA4 histone acetyltransferase complex."	"YOR355W"
"GO:0070006"	"10"	"metalloaminopeptidase activity"	"金属氨肽酶活性"	"Catalysis of the hydrolysis of a single N-terminal amino acid residue from a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."	"YBL091C,YER078C,YFR006W,YHR047C,YHR113W,YIL137C,YKL103C,YKL157W,YLL029W,YLR244C"
"GO:0070016"	"1"	"armadillo repeat domain binding"	"犰狳重复结构域结合"	"Binding to an armadillo repeat domain, an approximately 40 amino acid long tandemly repeated sequence motif first identified in the Drosophila segment polarity protein armadillo. Arm-repeat proteins are involved in various processes, including intracellular signalling and cytoskeletal regulation."	"YPR185W"
"GO:0070034"	"8"	"telomerase RNA binding"	"端粒酶RNA结合"	"Binding to the telomerase RNA template."	"YDR206W,YHR072W-A,YIL151C,YKR096W,YLR233C,YLR318W,YMR106C,YMR284W"
"GO:0070037"	"1"	"rRNA (pseudouridine) methyltransferase activity"	"rRNA（假尿苷）甲基转移酶活性"	"Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a pseudouridine residue in an rRNA molecule."	"YLR186W"
"GO:0070039"	"1"	"rRNA (guanosine-2'-O-)-methyltransferase activity"	"rRNA（鸟苷-2'-O-）甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + rRNA = S-adenosyl-L-homocysteine + rRNA containing 2'-O-methylguanosine."	"YCL054W"
"GO:0070042"	"2"	"rRNA (uridine-N3-)-methyltransferase activity"	"rRNA（尿苷-N3-）甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + rRNA = S-adenosyl-L-homocysteine + rRNA containing N3-methyluridine."	"YIL096C,YLR063W"
"GO:0070064"	"1"	"proline-rich region binding"	"富含脯氨酸区域结合"	"Binding to a proline-rich region, i.e. a region that contains a high proportion of proline residues, in a protein."	"YOR122C"
"GO:0070095"	"2"	"fructose-6-phosphate binding"	"果糖-6-磷酸结合"	"Binding to fructose 6-phosphate."	"YGR240C,YMR205C"
"GO:0070180"	"11"	"large ribosomal subunit rRNA binding"	"大核糖体亚单位rRNA结合"	"Binding to large ribosomal subunit RNA (LSU rRNA), a constituent of the large ribosomal subunit. In S. cerevisiae, this is the 25S rRNA."	"YBL087C,YDR418W,YDR496C,YEL054C,YER117W,YKL009W,YKL170W,YLR022C,YLR340W,YNL185C,YNR053C"
"GO:0070181"	"9"	"small ribosomal subunit rRNA binding"	"小核糖体亚单位rRNA结合"	"Binding to small ribosomal subunit RNA (SSU rRNA), a constituent of the small ribosomal subunit. In S. cerevisiae, this is the 18S rRNA."	"YAL035W,YDR064W,YER050C,YGL123W,YJL191W,YKL003C,YLR022C,YOR004W,YOR056C"
"GO:0070182"	"1"	"DNA polymerase binding"	"DNA聚合酶结合"	"Binding to a DNA polymerase."	"YJL090C"
"GO:0070191"	"1"	"methionine-R-sulfoxide reductase activity"	"蛋氨酸-R-亚砜还原酶活性"	"Catalysis of the reaction: L-methionine R-oxide + thioredoxin = L-methionine + thioredoxin disulfide; can act on free oxidized methionine with specificity for the R enantiomer; does not act on oxidized methionine in peptide linkage. Thioredoxin disulfide is the oxidized form of thioredoxin."	"YKL069W"
"GO:0070260"	"1"	"5'-tyrosyl-DNA phosphodiesterase activity"	"5'-酪氨酸DNA磷酸二酯酶活性"	"Catalysis of the hydrolysis of 5'-phosphotyrosyl groups formed as covalent intermediates (in DNA backbone breakage) between DNA topoisomerase II and DNA."	"YBR223C"
"GO:0070273"	"16"	"phosphatidylinositol-4-phosphate binding"	"磷脂酰肌醇-4-磷酸结合"	"Binding to phosphatidylinositol-4-phosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' position."	"YBR260C,YCR002C,YDR208W,YDR372C,YEL031W,YGR223C,YHR107C,YHR108W,YHR193C,YJR076C,YKR003W,YLR314C,YMR054W,YNL272C,YPL100W,YPL145C"
"GO:0070290"	"2"	"N-acylphosphatidylethanolamine-specific phospholipase D activity"	"N-酰基磷酰乙醇胺特异性磷脂酶D活性"	"Catalysis of the release of N-acylethanolamine from N-acyl-phosphatidylethanolamine (NAPE) to generate N-acylethanolamine (NAE)."	"YKR031C,YPL103C"
"GO:0070300"	"10"	"phosphatidic acid binding"	"磷脂酸结合"	"Binding to phosphatidic acid, any of a class of glycerol phosphate in which both the remaining hydroxyl groups of the glycerol moiety are esterified with fatty acids."	"YBR080C,YDR276C,YHL020C,YHR193C,YJL049W,YKR003W,YMR017W,YMR183C,YPL145C,YPL232W"
"GO:0070336"	"5"	"flap-structured DNA binding"	"皮瓣结构DNA结合"	"Binding to a flap structure in DNA. A DNA flap structure is one in which a single-stranded length of DNA or RNA protrudes from a double-stranded DNA molecule."	"YAL027W,YIR002C,YIR021W,YKL011C,YOR359W"
"GO:0070337"	"1"	"3'-flap-structured DNA binding"	"3'-瓣结构DNA结合"	"Binding to a 3'-flap structure in DNA. A DNA flap structure is one in which a single-stranded 3'-end of DNA or RNA protrudes from a double-stranded DNA molecule."	"YAL027W"
"GO:0070338"	"1"	"5'-flap-structured DNA binding"	"5'-瓣结构DNA结合"	"Binding to a 5'-flap structure in DNA. A DNA flap structure is one in which a single-stranded 5'-end of DNA or RNA protrudes from a double-stranded DNA molecule. 5'-flap structures can be formed during DNA repair or lagging strand synthesis; in the latter case RNA flaps form from lagging strand RNA primers."	"YAL027W"
